snapshot_date,captured_at,platform,chart,official_chart,platform_date,rank,song_name,artist,chart_metric,duration,song_id,album_id,source_url
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,273,寂寞沙洲冷,周传雄,,4:35,36A4F5EAA748324A5D509D8EDC47699F,984377,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,274,天外来物,薛之谦,,4:17,761C1EAFBD1E22504B487F84D2152DF5,40890018,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,275,美丽的神话,孙楠、韩红,,4:52,877281C8E094A848F022BCAAA76945CB,964166,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,276,说好的幸福呢,周杰伦,,4:17,892B7AD62499C97A1A994454423E30F6,960399,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,277,开不了口,周杰伦,,4:44,32DD461A82439D4B75E87ECC3F047E6A,958706,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,278,空心 (Live),黄霄雲、刘端端,,4:55,6F74F7B3D9B87CA771573ABD27B2A820,199810791,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,279,怎么说我不爱你,萧敬腾,,4:35,30A31A94C77268C92886E00D912AC03B,958893,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,280,阳光下的星星,金海心,,4:44,8B60D8B58137C2D256DAA71B9D84C046,1738155,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,281,下个，路口，见,李宇春,,3:30,64F80BAE486AB418084E941AADA27545,502503,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,282,偏向,陈子晴,,3:06,8C75BDF9AA0370D34E43A0DF1430020E,41687570,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,283,说了再见,周杰伦,,4:43,966C718DA96EE29B3B466F773BFA9E2F,958812,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,284,求佛,誓言,,4:46,7B7140B23A836DC6EE63B6CD48482402,7614,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,285,一个人想着一个人,曾沛慈,,4:04,C9148675D85D3C2B306E966000BC5ABD,542900,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,286,不要说话,陈奕迅,,4:48,4A002DE48D2ED4C0942FA1A5851832C7,973108,https://www.kugou.com/yy/rank/home/13-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,287,好久不见,陈奕迅,,4:11,8E1DDAF172D9C60A28C19358B07BFBF8,962514,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,288,玫瑰花的葬礼,许嵩,,4:21,0A335E9374392B72E5965D8F6165E564,1968878,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,289,从山到海 (治愈民谣),小阿开,,4:00,A0D8A87C1A9DC098DBF9C6128759E07F,207489100,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,290,水手,郑智化,,4:53,6DCF10DEA98A7C9F755BE385E822BE05,967718,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,291,独角戏,许茹芸,,4:37,59A58ADD9C4F4EECA6B20F3A1A04E956,973658,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,292,就是爱你,陶喆,,4:24,43485D7A650AFF532E5ECF24D7FB6381,7547427,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,293,我走后,小咪,,4:08,00751DE0946619BCDE4A4E15397F2A15,22216764,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,294,老人与海,海鸣威、吴琼,,4:26,64550F3E833ABE710545EA84FC82754E,1778632,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,295,IF YOU,BIGBANG,,4:24,33C5FC6AB3AF0B5B142F12C9556CB178,549436,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,296,说散就散,袁娅维TIA RAY,,4:03,837D7CEC9202B47F077BB7FE8C0C1A08,8025931,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,297,喀什噶尔胡杨 (Demo珍藏版),刀郎,,6:07,872DA0844C98148147D1FEBEA92501D5,559697,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,298,有风的日落,万海东,,3:49,94774F06E73EF9ABD739423E1A414593,181906094,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,299,夏夜最后的烟火,颜人中,,4:40,4E418EDAB22093B51C78C81C0A8C9B31,39949767,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,300,后来的我们,五月天,,5:46,09120C11A5C376EC7D1640098FA70CDC,1748942,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,301,甲乙丙丁,七分可可,,3:48,0B96FEEB51604A6904899D0C618F446D,197347781,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,302,落空,印子月,,3:53,F2823FEC8D01EDE2587ED3D32F787782,15394482,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,303,倘若你爱一人,王唯旖,,3:57,452F7E058B44E2229B59A693E9AD3524,198657446,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,304,无人之岛,任然,,4:45,8E568D8806F771607104D8BF9695ACE0,2916172,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,305,荒,郑鱼,,3:30,1D1B5597513DF51039D2E6F34F9CB31C,70140125,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,306,Beauty And A Beat,Justin Bieber、Nicki Minaj,,3:47,FF5719341A9B004AA3E7312D617AE305,16996733,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,307,说文解字,灯叔、方大树,,2:44,8E1C8E7914488017C3BCCCB5C26E579C,205506790,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,308,红豆,王菲,,4:16,AEF916A18BAAE9C8E7807179C8DA64D1,960812,https://www.kugou.com/yy/rank/home/14-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,309,枪火 (相对那就针锋相对),宝石Gem,,3:18,76923758046CB591DC9556D1FB69D976,154798334,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,310,珊瑚海,周杰伦、Lara梁心颐,,4:16,90E34F0C582168E7EA857915771AB220,958909,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,311,瞬,郑润泽,,4:45,C06970FDB48E8E1F9BBC7577B7BC1938,75949211,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,312,手放开,李圣杰,,4:25,022583751858F1E3558F32EC4ECF7DD5,959847,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,313,花海,周杰伦,,4:25,3328808CECBD1A1038166003840FDDD7,960399,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,314,泪海,付豪,,3:55,61D61E5A2C7C1E4CD20253B8734653D5,207787701,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,315,Take Me To Your Heart,Michael Learns To Rock,,3:58,C4B0F9CDC445058C9F5BCD60F5CF0D91,959808,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,316,放生,范逸臣 Van Fan,,4:33,ECAD846ED5A19AD736F9885F805A7E64,490139,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,317,そばにいるね (留在我身边),青山テルマ、SoulJa,,5:00,15ECAE5528C7B8E085423F27AA07E63A,16051946,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,318,突然好想你,五月天,,4:26,CF67FCE66C4F54823FDFCBD529797552,976965,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,319,不是真的爱我,孙燕姿,,4:01,27AC85A9FA90EBCC0E9C7BEF6E3AE2C0,970542,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,320,同花顺,林倛玉,,3:57,87C979FC3CBA27D6345528A1BEF05477,8603846,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,321,他真的对你好吗,付豪,,4:18,B1B875147F45355FF807402402F5B573,55501876,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,322,总有一天你会出现在我身边,棱镜乐队,,4:30,8E6A42453EF5B06A87772F8FF4AD5188,10808308,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,323,疑心病,任然,,4:52,030BE0EE70580141E406B90363A08494,1006462,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,324,不能说的秘密,周杰伦,,4:57,EDFC5DD1AC3D58971AB95B3E2700D015,554150,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,325,冷夜,陈默之,,4:07,DC939521FA5F5736A33765D56B90E03C,84595635,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,326,像风一样,薛之谦,,4:15,ACC9BB4136622B3E2BA561B87FFF00D9,7818079,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,327,西楼儿女,海来阿木,,4:18,84DA47460010F3D91E203F777233DAA4,62931439,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,328,感谢你曾来过,Ayo97、周思涵,,4:10,39DCBBDCB0B377628BEF5FD48EF01254,9101627,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,329,不该 (with aMEI),周杰伦、张惠妹,,4:51,FCF336E81DA45A8E696032FFC1708175,1645030,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,330,哑巴岁月,翔屿、听潮阁,,4:04,BC52E5B0A78A517BA643761165E1FE3C,201646153,https://www.kugou.com/yy/rank/home/15-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,331,我太笨,锤娜丽莎,,4:25,A5D4F40382C0DF1A95A48A617793F03E,46432417,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,332,爱我还是他,陶喆,,4:52,99BB8912A33F263BA28381DE8F52BFE6,7547427,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,333,淘汰,陈奕迅,,4:45,90C64A1FB2F32663FA8037D847AABB57,962514,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,334,一程山路,毛不易,,3:36,72F2E36F606EB3DACF2ACD9DE67FCBD3,34631159,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,335,我在月光下许过情真 (微醺版),苏晚星,,4:01,90D5CE02942E4B72FD20129E72A3DEA3,192801861,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,336,广东爱情故事,广东雨神,,3:34,7A2956668C7D5393FF16AD930C23F2FD,4162049,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,337,天黑黑,孙燕姿,,3:56,D4601C9FFEADB42961CE4E623FAFD279,973684,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,338,离歌,信乐团,,4:28,59CF0756AABF490875CEA51FEBCAACB5,981338,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,339,敢不敢 (Still Us),Desire4、黄星、邱鼎杰、李沛恩、江衡,,3:05,07D8583CE9A4045FB39F9A406EDB2D98,208083619,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,340,先说爱的人为什么先离开,田园,,3:40,6379393814B0A74AB7B87B2FA9E87689,107655422,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,341,慢冷 (Live),李荣浩,,2:44,3536800EC50F04EBF68FB22E7AF6B124,59599171,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,342,琵琶行,奇然、沈谧仁,,5:35,0AB355EF75A56A57E1790734B2E26ED9,2563381,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,343,不得不爱,潘玮柏、弦子,,4:41,8F9E3FD474EA612C61EB20D1415767BF,972809,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,344,不再犹豫,BEYOND,,4:15,C477FE5B38147B7522DFCF3DC5BB8A6B,8176296,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,345,不浪漫罪名,王杰,,4:48,4255D3F001B95B07F2D5BE330D14A780,503247,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,346,无赖,郑中基,,4:04,1C8DCCD42F3FA29BB2878E20C90281E3,7547818,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,347,吻别 (烟嗓女版),烟嗓小希,,4:49,12750D3982067B33EB395B9BF2A714E0,200693191,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,348,遗憾 (如果回到那从前),阿美呀、刘纯,,3:19,FE7CA8832ABD70BDA48A61CEC207F034,206144715,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,349,最长的电影,周杰伦,,3:56,2F6D441163A92AEE5E52B8E94F36A3C7,979856,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,350,小半 (Live),王铮亮、谭松韵,,5:14,D0CF7A8F58E9AB02D7B3305E425AE73C,196185049,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,351,有点甜,汪苏泷、BY2,,3:55,99CFDC717FEB7DABCD8A6392D821FC08,516425,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,352,你是我心中最痛的伤疤,龙涛,,4:12,144ED63C33498D21A77548ED08E6A0EC,206497905,https://www.kugou.com/yy/rank/home/16-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,353,走走,李荣浩,,5:04,0BD5B6F56CED35BB3380425EC02E1098,106374641,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,354,读心术,卓文萱,,4:20,3F98A771F8F33556966A9990F66D95C4,965920,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,355,是我不够好,李毓芬,,3:37,2B152C85BA2B73CBC79EA722928EF425,1590098,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,356,我捅了爱情的马蜂窝,金禾安、马耀火,,2:12,E8B536FB6B3E6841036AD7F2AEB39CC0,207218337,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,357,十面埋伏,陈奕迅,,3:52,90B8469459CBA58A5DDEDD9350286DD8,2996227,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,358,下雨天,南拳妈妈,,4:13,947127F991A6A4FF77C89779E6B25AF4,983794,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,359,等你下课 (with 杨瑞代),周杰伦,,4:30,5D043EC8BF78A185A01CC45A6032DE1F,58849245,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,360,岁月如笔写春秋,郭少杰,,4:11,6FCF099C6A88F85FC8417AFD452D54FD,190046745,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,361,爱丫爱丫,BY2,,3:51,18008576BCFBA9750C2C60EB6C204270,981935,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,362,假如爱有天意,李健,,5:04,3468AC9F71B41D757F3A0B85DF7A74BD,550489,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,363,一生中最爱,谭咏麟,,4:19,360AD5530A95B8983E2AB369607A7D1B,960008,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,364,背叛情歌 (烟嗓版),谢尔西,,4:39,0C2FCE33BA27021CA0964D45484F2DE5,198720373,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,365,真的爱你,BEYOND,,4:35,C46916711631EA28508A41C325A74E1B,971451,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,366,想你的夜,关喆,,4:25,1404A292A6E122C99696BDFF04CE982F,963737,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,367,再见只是陌生人,庄心妍,,4:12,67F2E5F1B47C2B86E201518FD24D9831,556403,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,368,不如见一面,海来阿木,,4:08,A8CC7F0EA73DE4DE226B26C3F44DD563,80038154,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,369,明天，你好,牛奶咖啡,,4:32,A9527F71F7149F13E1F78B23C25DD30B,967562,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,370,拥抱着你的滋味,自由派对,,3:23,EBBBF8EE37CDAC484B6D0EFB08B4AB9D,26982910,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,371,失忆,李佳薇,,3:44,9F408EF17E45AA384C5B01E78E79325B,206308166,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,372,鼓楼,赵雷,,4:41,5A794095301611FB8600A85301B0BFC4,1946722,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,373,天若有情,A-Lin,,4:17,2E6CE4E79982AE2119A69C1D30537EA2,1805426,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,374,受伤之后的痛难消失 (深情版),初夏凤情,,3:42,8EDA7A2CBE702E1CE168CB907D41BB3C,207555800,https://www.kugou.com/yy/rank/home/17-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,375,梦的翅膀受了伤,大圆哥,,4:35,F2A2EBE34172E1CBFDD551DBFB361CA4,204867653,https://www.kugou.com/yy/rank/home/18-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,376,月光,胡彦斌,,4:32,3ED31D9A5C8B2F28529E69E8B17DFEA3,7547355,https://www.kugou.com/yy/rank/home/18-8888.html?from=rank
2026-09-23,2026-09-23T12:52:06+08:00,酷狗音乐,热歌榜,酷狗TOP500,2026-09-23,377,大海,张雨生,,4:40,BF8252BEAE57AEB53490145CA8E81BB4,967705,https://www.kugou.com/yy/rank/home/18-8888.html?from=rank
